r         sigmar      sigmatheta   sigmaz  taurtheta    taurz    tauthetaz
 6.16817  -0.000000  -0.000000   2.045197   0.000000  -0.000000   0.000000 
 6.18018  -0.000000  -0.000000   2.049180   0.000000  -0.000000   0.000000 
 6.19219  -0.000000  -0.000000   2.053162   0.000000  -0.000000   0.000000 
 6.20420  -0.000000  -0.000000   2.057145   0.000000  -0.000000   0.000000 
 6.21622  -0.000000  -0.000000   2.061128   0.000000  -0.000000   0.000000 
 6.22823  -0.000000  -0.000000   2.065111   0.000000  -0.000000   0.000000 
 6.24024  -0.000000  -0.000000   2.069094   0.000000  -0.000000   0.000000 
 6.25225  -0.000000  -0.000000   2.073077   0.000000  -0.000000   0.000000 
 6.26426  -0.000000  -0.000000   2.077060   0.000000  -0.000000   0.000000 
 6.27628  -0.000000  -0.000000   2.081042   0.000000  -0.000000   0.000000 
 6.28829  -0.000000  -0.000000   2.085025   0.000000  -0.000000   0.000000 
 6.30030  -0.000000  -0.000000   2.089008   0.000000  -0.000000   0.000000 
 6.31231  -0.000000  -0.000000   2.092991   0.000000  -0.000000   0.000000 
 6.32432  -0.000000  -0.000000   2.096974   0.000000  -0.000000   0.000000 
 6.33634  -0.000000  -0.000000   2.100957   0.000000  -0.000000   0.000000 
 6.34835  -0.000000  -0.000000   2.104940   0.000000  -0.000000   0.000000 
 6.36036  -0.000000  -0.000000   2.108922   0.000000  -0.000000   0.000000 
 6.37237  -0.000000  -0.000000   2.112905   0.000000  -0.000000   0.000000 
 6.38438  -0.000000  -0.000000   2.116888   0.000000  -0.000000   0.000000 
 6.39640  -0.000000  -0.000000   2.120871   0.000000  -0.000000   0.000000 
 6.40841  -0.000000  -0.000000   2.124854   0.000000  -0.000000   0.000000 
 6.42042  -0.000000  -0.000000   2.128837   0.000000  -0.000000   0.000000 
 6.43243  -0.000000  -0.000000   2.132820   0.000000  -0.000000   0.000000 
 6.44444  -0.000000  -0.000000   2.136802   0.000000  -0.000000   0.000000 
 6.45646  -0.000000  -0.000000   2.140785   0.000000  -0.000000   0.000000 
 6.46847  -0.000000  -0.000000   2.144768   0.000000  -0.000000   0.000000 
 6.48048  -0.000000  -0.000000   2.148751   0.000000  -0.000000   0.000000 
 6.49249  -0.000000  -0.000000   2.152734   0.000000  -0.000000   0.000000 
 6.50450  -0.000000  -0.000000   2.156717   0.000000  -0.000000   0.000000 
 6.51652  -0.000000  -0.000000   2.160700   0.000000  -0.000000   0.000000 
 6.52853  -0.000000  -0.000000   2.164682   0.000000  -0.000000   0.000000 
 6.54054  -0.000000  -0.000000   2.168665   0.000000  -0.000000   0.000000 
 6.55255  -0.000000  -0.000000   2.172648   0.000000  -0.000000   0.000000 
 6.56456  -0.000000  -0.000000   2.176631   0.000000  -0.000000   0.000000 
 6.57658  -0.000000  -0.000000   2.180614   0.000000  -0.000000   0.000000 
 6.58859  -0.000000  -0.000000   2.184597   0.000000  -0.000000   0.000000 
 6.60060  -0.000000  -0.000000   2.188580   0.000000  -0.000000   0.000000 
 6.61261  -0.000000  -0.000000   2.192562   0.000000  -0.000000   0.000000 
 6.62462  -0.000000  -0.000000   2.196545   0.000000  -0.000000   0.000000 
 6.63664  -0.000000  -0.000000   2.200528   0.000000  -0.000000   0.000000 
 6.64865  -0.000000  -0.000000   2.204511   0.000000  -0.000000   0.000000 
 6.66066  -0.000000  -0.000000   2.208494   0.000000  -0.000000   0.000000 
 6.67267  -0.000000  -0.000000   2.212477   0.000000  -0.000000   0.000000 
 6.68468  -0.000000  -0.000000   2.216460   0.000000  -0.000000   0.000000 
 6.69670  -0.000000  -0.000000   2.220442   0.000000  -0.000000   0.000000 
 6.70871  -0.000000  -0.000000   2.224425   0.000000  -0.000000   0.000000 
 6.72072  -0.000000  -0.000000   2.228408   0.000000  -0.000000   0.000000 
 6.73273  -0.000000  -0.000000   2.232391   0.000000  -0.000000   0.000000 
 6.74474  -0.000000  -0.000000   2.236374   0.000000  -0.000000   0.000000 
 6.75676  -0.000000  -0.000000   2.240357   0.000000  -0.000000   0.000000 
 6.76877  -0.000000  -0.000000   2.244340   0.000000  -0.000000   0.000000 
 6.78078  -0.000000  -0.000000   2.248322   0.000000  -0.000000   0.000000 
 6.79279  -0.000000  -0.000000   2.252305   0.000000  -0.000000   0.000000 
 6.80480  -0.000000  -0.000000   2.256288   0.000000  -0.000000   0.000000 
 6.81682  -0.000000  -0.000000   2.260271   0.000000  -0.000000   0.000000 
 6.82883  -0.000000  -0.000000   2.264254   0.000000  -0.000000   0.000000 
 6.84084  -0.000000  -0.000000   2.268237   0.000000  -0.000000   0.000000 
 6.85285  -0.000000  -0.000000   2.272220   0.000000  -0.000000   0.000000 
 6.86486  -0.000000  -0.000000   2.276202   0.000000  -0.000000   0.000000 
 6.87688  -0.000000  -0.000000   2.280185   0.000000  -0.000000   0.000000 
 6.88889  -0.000000  -0.000000   2.284168   0.000000  -0.000000   0.000000 
 6.90090  -0.000000  -0.000000   2.288151   0.000000  -0.000000   0.000000 
 6.91291  -0.000000  -0.000000   2.292134   0.000000  -0.000000   0.000000 
 6.92492  -0.000000  -0.000000   2.296117   0.000000  -0.000000   0.000000 
 6.93694  -0.000000  -0.000000   2.300100   0.000000  -0.000000   0.000000 
 6.94895  -0.000000  -0.000000   2.304082   0.000000  -0.000000   0.000000 
 6.96096  -0.000000  -0.000000   2.308065   0.000000  -0.000000   0.000000 
 6.97297  -0.000000  -0.000000   2.312048   0.000000  -0.000000   0.000000 
 6.98498  -0.000000  -0.000000   2.316031   0.000000  -0.000000   0.000000 
 6.99700  -0.000000  -0.000000   2.320014   0.000000  -0.000000   0.000000 
 7.00901  -0.000000  -0.000000   2.323997   0.000000  -0.000000   0.000000 
 7.02102  -0.000000  -0.000000   2.327980   0.000000  -0.000000   0.000000 
 7.03303  -0.000000  -0.000000   2.331962   0.000000  -0.000000   0.000000 
 7.04505  -0.000000  -0.000000   2.335945   0.000000  -0.000000   0.000000 
 7.05706  -0.000000  -0.000000   2.339928   0.000000  -0.000000   0.000000 
 7.06907  -0.000000  -0.000000   2.343911   0.000000  -0.000000   0.000000 
 7.08108  -0.000000  -0.000000   2.347894   0.000000  -0.000000   0.000000 
 7.09309  -0.000000  -0.000000   2.351877   0.000000  -0.000000   0.000000 
 7.10511  -0.000000  -0.000000   2.355860   0.000000  -0.000000   0.000000 
 7.11712  -0.000000  -0.000000   2.359842   0.000000  -0.000000   0.000000 
 7.12913  -0.000000  -0.000000   2.363825   0.000000  -0.000000   0.000000 
 7.14114  -0.000000  -0.000000   2.367808   0.000000  -0.000000   0.000000 
 7.15315  -0.000000  -0.000000   2.371791   0.000000  -0.000000   0.000000 
 7.16517  -0.000000  -0.000000   2.375774   0.000000  -0.000000   0.000000 
 7.17718  -0.000000  -0.000000   2.379757   0.000000  -0.000000   0.000000 
 7.18919  -0.000000  -0.000000   2.383740   0.000000  -0.000000   0.000000 
 7.20120  -0.000000  -0.000000   2.387722   0.000000  -0.000000   0.000000 
 7.21321  -0.000000  -0.000000   2.391705   0.000000  -0.000000   0.000000 
 7.22523  -0.000000  -0.000000   2.395688   0.000000  -0.000000   0.000000 
 7.23724  -0.000000  -0.000000   2.399671   0.000000  -0.000000   0.000000 
 7.24925  -0.000000  -0.000000   2.403654   0.000000  -0.000000   0.000000 
 7.26126  -0.000000  -0.000000   2.407637   0.000000  -0.000000   0.000000 
 7.27327  -0.000000  -0.000000   2.411620   0.000000  -0.000000   0.000000 
 7.28529  -0.000000  -0.000000   2.415602   0.000000  -0.000000   0.000000 
 7.29730  -0.000000  -0.000000   2.419585   0.000000  -0.000000   0.000000 
 7.30931  -0.000000  -0.000000   2.423568   0.000000  -0.000000   0.000000 
 7.32132  -0.000000  -0.000000   2.427551   0.000000  -0.000000   0.000000 
 7.33333  -0.000000  -0.000000   2.431534   0.000000  -0.000000   0.000000 
 7.34535  -0.000000  -0.000000   2.435517   0.000000  -0.000000   0.000000 
 7.35736  -0.000000  -0.000000   2.439500   0.000000  -0.000000   0.000000 
 7.36937  -0.000000  -0.000000   2.443482   0.000000  -0.000000   0.000000 
 7.38138  -0.000000  -0.000000   2.447465   0.000000  -0.000000   0.000000 
 7.39339  -0.000000  -0.000000   2.451448   0.000000  -0.000000   0.000000 
 7.40541  -0.000000  -0.000000   2.455431   0.000000  -0.000000   0.000000 
 7.41742  -0.000000  -0.000000   2.459414   0.000000  -0.000000   0.000000 
 7.42943  -0.000000  -0.000000   2.463397   0.000000  -0.000000   0.000000 
 7.44144  -0.000000  -0.000000   2.467380   0.000000  -0.000000   0.000000 
 7.45345  -0.000000  -0.000000   2.471362   0.000000  -0.000000   0.000000 
 7.46547  -0.000000  -0.000000   2.475345   0.000000  -0.000000   0.000000 
 7.47748  -0.000000  -0.000000   2.479328   0.000000  -0.000000   0.000000 
 7.48949  -0.000000  -0.000000   2.483311   0.000000  -0.000000   0.000000 
 7.50150  -0.000000  -0.000000   2.487294   0.000000  -0.000000   0.000000 
 7.51351  -0.000000  -0.000000   2.491277   0.000000  -0.000000   0.000000 
 7.52553  -0.000000  -0.000000   2.495260   0.000000  -0.000000   0.000000 
 7.53754  -0.000000  -0.000000   2.499242   0.000000  -0.000000   0.000000 
 7.54955  -0.000000  -0.000000   2.503225   0.000000  -0.000000   0.000000 
 7.56156  -0.000000  -0.000000   2.507208   0.000000  -0.000000  -0.000000 
 7.57357  -0.000000  -0.000000   2.511191   0.000000  -0.000000  -0.000000 
 7.58559  -0.000000  -0.000000   2.515174   0.000000  -0.000000  -0.000000 
 7.59760  -0.000000  -0.000000   2.519157   0.000000  -0.000000  -0.000000 
 7.60961  -0.000000  -0.000000   2.523140   0.000000  -0.000000  -0.000000 
 7.62162  -0.000000  -0.000000   2.527122   0.000000  -0.000000  -0.000000 
 7.63363  -0.000000  -0.000000   2.531105   0.000000  -0.000000  -0.000000 
 7.64565  -0.000000  -0.000000   2.535088   0.000000  -0.000000  -0.000000 
 7.65766  -0.000000  -0.000000   2.539071   0.000000  -0.000000  -0.000000 
 7.66967  -0.000000  -0.000000   2.543054   0.000000  -0.000000  -0.000000 
 7.68168  -0.000000  -0.000000   2.547037   0.000000  -0.000000  -0.000000 
 7.69369  -0.000000  -0.000000   2.551020   0.000000  -0.000000  -0.000000 
 7.70571  -0.000000  -0.000000   2.555002   0.000000  -0.000000  -0.000000 
 7.71772  -0.000000  -0.000000   2.558985   0.000000  -0.000000  -0.000000 
 7.72973  -0.000000  -0.000000   2.562968   0.000000  -0.000000  -0.000000 
 7.74174  -0.000000  -0.000000   2.566951   0.000000  -0.000000  -0.000000 
 7.75375  -0.000000  -0.000000   2.570934   0.000000  -0.000000  -0.000000 
 7.76577  -0.000000  -0.000000   2.574917   0.000000  -0.000000  -0.000000 
 7.77778  -0.000000  -0.000000   2.578900   0.000000  -0.000000  -0.000000 
 7.78979  -0.000000  -0.000000   2.582882   0.000000  -0.000000  -0.000000 
 7.80180  -0.000000  -0.000000   2.586865   0.000000  -0.000000  -0.000000 
 7.81381  -0.000000  -0.000000   2.590848   0.000000  -0.000000  -0.000000 
 7.82583  -0.000000  -0.000000   2.594831   0.000000  -0.000000  -0.000000 
 7.83784  -0.000000  -0.000000   2.598814   0.000000  -0.000000  -0.000000 
 7.84985  -0.000000  -0.000000   2.602797   0.000000  -0.000000  -0.000000 
 7.86186  -0.000000  -0.000000   2.606780   0.000000  -0.000000  -0.000000 
 7.87387  -0.000000  -0.000000   2.610762   0.000000  -0.000000  -0.000000 
 7.88589  -0.000000  -0.000000   2.614745   0.000000  -0.000000  -0.000000 
 7.89790  -0.000000  -0.000000   2.618728   0.000000  -0.000000  -0.000000 
 7.90991  -0.000000  -0.000000   2.622711   0.000000  -0.000000  -0.000000 
 7.92192  -0.000000  -0.000000   2.626694   0.000000  -0.000000  -0.000000 
 7.93393  -0.000000  -0.000000   2.630677   0.000000  -0.000000  -0.000000 
 7.94595  -0.000000  -0.000000   2.634660   0.000000  -0.000000  -0.000000 
 7.95796  -0.000000  -0.000000   2.638642   0.000000  -0.000000  -0.000000 
 7.96997  -0.000000  -0.000000   2.642625   0.000000  -0.000000  -0.000000 
 7.98198  -0.000000  -0.000000   2.646608   0.000000  -0.000000  -0.000000 
 7.99399  -0.000000  -0.000000   2.650591   0.000000  -0.000000  -0.000000 
 8.00601  -0.000000  -0.000000   2.654574   0.000000  -0.000000  -0.000000 
 8.01802  -0.000000  -0.000000   2.658557   0.000000  -0.000000  -0.000000 
 8.03003  -0.000000  -0.000000   2.662540   0.000000  -0.000000  -0.000000 
 8.04204  -0.000000  -0.000000   2.666522   0.000000  -0.000000  -0.000000 
 8.05405  -0.000000  -0.000000   2.670505   0.000000  -0.000000  -0.000000 
 8.06607  -0.000000  -0.000000   2.674488   0.000000  -0.000000  -0.000000 
 8.07808  -0.000000  -0.000000   2.678471   0.000000  -0.000000  -0.000000 
 8.09009  -0.000000  -0.000000   2.682454   0.000000  -0.000000  -0.000000 
 8.10210  -0.000000  -0.000000   2.686437   0.000000  -0.000000  -0.000000 
 8.11411  -0.000000  -0.000000   2.690420   0.000000  -0.000000  -0.000000 
 8.12613  -0.000000  -0.000000   2.694402   0.000000  -0.000000  -0.000000 
 8.13814  -0.000000  -0.000000   2.698385   0.000000  -0.000000  -0.000000 
 8.15015  -0.000000  -0.000000   2.702368   0.000000  -0.000000  -0.000000 
 8.16216  -0.000000  -0.000000   2.706351   0.000000  -0.000000  -0.000000 
 8.17417  -0.000000  -0.000000   2.710334   0.000000  -0.000000  -0.000000 
 8.18619  -0.000000  -0.000000   2.714317   0.000000  -0.000000  -0.000000 
 8.19820  -0.000000  -0.000000   2.718300   0.000000  -0.000000  -0.000000 
 8.21021  -0.000000  -0.000000   2.722282   0.000000  -0.000000  -0.000000 
 8.22222  -0.000000  -0.000000   2.726265   0.000000  -0.000000  -0.000000 
 8.23423  -0.000000  -0.000000   2.730248   0.000000  -0.000000  -0.000000 
 8.24625  -0.000000  -0.000000   2.734231   0.000000  -0.000000  -0.000000 
 8.25826  -0.000000  -0.000000   2.738214   0.000000  -0.000000  -0.000000 
 8.27027  -0.000000  -0.000000   2.742197   0.000000  -0.000000  -0.000000 
 8.28228  -0.000000  -0.000000   2.746180   0.000000  -0.000000  -0.000000 
 8.29429  -0.000000  -0.000000   2.750162   0.000000  -0.000000  -0.000000 
 8.30631  -0.000000  -0.000000   2.754145   0.000000  -0.000000  -0.000000 
 8.31832  -0.000000  -0.000000   2.758128   0.000000  -0.000000  -0.000000 
 8.33033  -0.000000  -0.000000   2.762111   0.000000  -0.000000  -0.000000 
 8.34234  -0.000000  -0.000000   2.766094   0.000000  -0.000000  -0.000000 
 8.35435  -0.000000  -0.000000   2.770077   0.000000  -0.000000  -0.000000 
 8.36637  -0.000000  -0.000000   2.774060   0.000000  -0.000000  -0.000000 
 8.37838  -0.000000  -0.000000   2.778042   0.000000  -0.000000  -0.000000 
 8.39039  -0.000000  -0.000000   2.782025   0.000000  -0.000000  -0.000000 
 8.40240  -0.000000  -0.000000   2.786008   0.000000  -0.000000  -0.000000 
 8.41441  -0.000000  -0.000000   2.789991   0.000000  -0.000000  -0.000000 
 8.42643  -0.000000  -0.000000   2.793974   0.000000  -0.000000  -0.000000 
 8.43844  -0.000000  -0.000000   2.797957   0.000000  -0.000000  -0.000000 
 8.45045  -0.000000  -0.000000   2.801940   0.000000  -0.000000  -0.000000 
 8.46246  -0.000000  -0.000000   2.805922   0.000000  -0.000000  -0.000000 
 8.47447  -0.000000  -0.000000   2.809905   0.000000  -0.000000  -0.000000 
 8.48649  -0.000000  -0.000000   2.813888   0.000000  -0.000000  -0.000000 
 8.49850  -0.000000  -0.000000   2.817871   0.000000  -0.000000  -0.000000 
 8.51051  -0.000000  -0.000000   2.821854   0.000000  -0.000000  -0.000000 
 8.52252  -0.000000  -0.000000   2.825837   0.000000  -0.000000  -0.000000 
 8.53453  -0.000000  -0.000000   2.829819   0.000000  -0.000000  -0.000000 
 8.54655  -0.000000  -0.000000   2.833802   0.000000  -0.000000  -0.000000 
 8.55856  -0.000000  -0.000000   2.837785   0.000000  -0.000000  -0.000000 
 8.57057  -0.000000  -0.000000   2.841768   0.000000  -0.000000  -0.000000 
 8.58258  -0.000000  -0.000000   2.845751   0.000000  -0.000000  -0.000000 
 8.59459  -0.000000  -0.000000   2.849734   0.000000  -0.000000  -0.000000 
 8.60661  -0.000000  -0.000000   2.853717   0.000000  -0.000000  -0.000000 
 8.61862  -0.000000  -0.000000   2.857699   0.000000  -0.000000  -0.000000 
 8.63063  -0.000000  -0.000000   2.861682   0.000000  -0.000000  -0.000000 
 8.64264  -0.000000  -0.000000   2.865665   0.000000  -0.000000  -0.000000 
 8.65465  -0.000000  -0.000000   2.869648   0.000000  -0.000000  -0.000000 
 8.66667  -0.000000  -0.000000   2.873631   0.000000  -0.000000  -0.000000 
 8.67868  -0.000000  -0.000000   2.877614   0.000000  -0.000000  -0.000000 
 8.69069  -0.000000  -0.000000   2.881597   0.000000  -0.000000  -0.000000 
 8.70270  -0.000000  -0.000000   2.885579   0.000000  -0.000000  -0.000000 
 8.71471  -0.000000  -0.000000   2.889562   0.000000  -0.000000  -0.000000 
 8.72673  -0.000000  -0.000000   2.893545   0.000000  -0.000000  -0.000000 
 8.73874  -0.000000  -0.000000   2.897528   0.000000  -0.000000  -0.000000 
 8.75075  -0.000000  -0.000000   2.901511   0.000000  -0.000000  -0.000000 
 8.76276  -0.000000  -0.000000   2.905494   0.000000  -0.000000  -0.000000 
 8.77477  -0.000000  -0.000000   2.909477   0.000000  -0.000000  -0.000000 
 8.78679  -0.000000  -0.000000   2.913459   0.000000  -0.000000  -0.000000 
 8.79880  -0.000000  -0.000000   2.917442   0.000000  -0.000000  -0.000000 
 8.81081  -0.000000  -0.000000   2.921425   0.000000  -0.000000  -0.000000 
 8.82282  -0.000000  -0.000000   2.925408   0.000000  -0.000000  -0.000000 
 8.83483  -0.000000  -0.000000   2.929391   0.000000  -0.000000  -0.000000 
 8.84685  -0.000000  -0.000000   2.933374   0.000000  -0.000000  -0.000000 
 8.85886  -0.000000  -0.000000   2.937357   0.000000  -0.000000  -0.000000 
 8.87087  -0.000000  -0.000000   2.941339   0.000000  -0.000000  -0.000000 
 8.88288  -0.000000  -0.000000   2.945322   0.000000  -0.000000  -0.000000 
 8.89489  -0.000000  -0.000000   2.949305   0.000000  -0.000000  -0.000000 
 8.90691  -0.000000  -0.000000   2.953288   0.000000  -0.000000  -0.000000 
 8.91892  -0.000000  -0.000000   2.957271   0.000000  -0.000000  -0.000000 
 8.93093  -0.000000  -0.000000   2.961254   0.000000  -0.000000  -0.000000 
 8.94294  -0.000000  -0.000000   2.965237   0.000000  -0.000000  -0.000000 
 8.95495  -0.000000  -0.000000   2.969219   0.000000  -0.000000  -0.000000 
 8.96697  -0.000000  -0.000000   2.973202   0.000000  -0.000000  -0.000000 
 8.97898  -0.000000  -0.000000   2.977185   0.000000  -0.000000  -0.000000 
 8.99099  -0.000000  -0.000000   2.981168   0.000000  -0.000000  -0.000000 
 9.00300  -0.000000  -0.000000   2.985151   0.000000  -0.000000  -0.000000 
 9.01502  -0.000000  -0.000000   2.989134   0.000000  -0.000000  -0.000000 
 9.02703  -0.000000  -0.000000   2.993117   0.000000  -0.000000  -0.000000 
 9.03904  -0.000000  -0.000000   2.997099   0.000000  -0.000000  -0.000000 
 9.05105  -0.000000  -0.000000   3.001082   0.000000  -0.000000  -0.000000 
 9.06306  -0.000000  -0.000000   3.005065   0.000000  -0.000000  -0.000000 
 9.07508  -0.000000  -0.000000   3.009048   0.000000  -0.000000  -0.000000 
 9.08709  -0.000000  -0.000000   3.013031   0.000000  -0.000000  -0.000000 
 9.09910  -0.000000  -0.000000   3.017014   0.000000  -0.000000  -0.000000 
 9.11111  -0.000000  -0.000000   3.020997   0.000000  -0.000000  -0.000000 
 9.12312  -0.000000  -0.000000   3.024979   0.000000  -0.000000  -0.000000 
 9.13514  -0.000000  -0.000000   3.028962   0.000000  -0.000000  -0.000000 
 9.14715  -0.000000  -0.000000   3.032945   0.000000  -0.000000  -0.000000 
 9.15916  -0.000000  -0.000000   3.036928   0.000000  -0.000000  -0.000000 
 9.17117  -0.000000  -0.000000   3.040911   0.000000  -0.000000  -0.000000 
 9.18318  -0.000000  -0.000000   3.044894   0.000000  -0.000000  -0.000000 
 9.19520  -0.000000  -0.000000   3.048877   0.000000  -0.000000  -0.000000 
 9.20721  -0.000000  -0.000000   3.052859   0.000000  -0.000000  -0.000000 
 9.21922  -0.000000  -0.000000   3.056842   0.000000  -0.000000  -0.000000 
 9.23123  -0.000000  -0.000000   3.060825   0.000000  -0.000000  -0.000000 
 9.24324  -0.000000  -0.000000   3.064808   0.000000  -0.000000  -0.000000 
 9.25526  -0.000000  -0.000000   3.068791   0.000000  -0.000000  -0.000000 
 9.26727  -0.000000  -0.000000   3.072774   0.000000  -0.000000  -0.000000 
 9.27928  -0.000000  -0.000000   3.076757   0.000000  -0.000000  -0.000000 
 9.29129  -0.000000  -0.000000   3.080739   0.000000  -0.000000  -0.000000 
 9.30330  -0.000000  -0.000000   3.084722   0.000000  -0.000000  -0.000000 
 9.31532  -0.000000  -0.000000   3.088705   0.000000  -0.000000  -0.000000 
 9.32733  -0.000000  -0.000000   3.092688   0.000000  -0.000000  -0.000000 
 9.33934  -0.000000  -0.000000   3.096671   0.000000  -0.000000  -0.000000 
 9.35135  -0.000000  -0.000000   3.100654   0.000000  -0.000000  -0.000000 
 9.36336  -0.000000  -0.000000   3.104637   0.000000  -0.000000  -0.000000 
 9.37538  -0.000000  -0.000000   3.108619   0.000000  -0.000000  -0.000000 
 9.38739  -0.000000  -0.000000   3.112602   0.000000  -0.000000  -0.000000 
 9.39940  -0.000000  -0.000000   3.116585   0.000000  -0.000000  -0.000000 
 9.41141  -0.000000  -0.000000   3.120568   0.000000  -0.000000  -0.000000 
 9.42342  -0.000000  -0.000000   3.124551   0.000000  -0.000000  -0.000000 
 9.43544  -0.000000  -0.000000   3.128534   0.000000  -0.000000  -0.000000 
 9.44745  -0.000000  -0.000000   3.132517   0.000000  -0.000000  -0.000000 
 9.45946  -0.000000  -0.000000   3.136499   0.000000  -0.000000  -0.000000 
 9.47147  -0.000000  -0.000000   3.140482   0.000000  -0.000000  -0.000000 
 9.48348  -0.000000  -0.000000   3.144465   0.000000  -0.000000  -0.000000 
 9.49550  -0.000000  -0.000000   3.148448   0.000000  -0.000000  -0.000000 
 9.50751  -0.000000  -0.000000   3.152431   0.000000  -0.000000  -0.000000 
 9.51952  -0.000000  -0.000000   3.156414   0.000000  -0.000000  -0.000000 
 9.53153  -0.000000  -0.000000   3.160397   0.000000  -0.000000  -0.000000 
 9.54354  -0.000000  -0.000000   3.164379   0.000000  -0.000000  -0.000000 
 9.55556  -0.000000  -0.000000   3.168362   0.000000  -0.000000  -0.000000 
 9.56757  -0.000000  -0.000000   3.172345   0.000000  -0.000000  -0.000000 
 9.57958  -0.000000  -0.000000   3.176328   0.000000  -0.000000  -0.000000 
 9.59159  -0.000000  -0.000000   3.180311   0.000000  -0.000000  -0.000000 
 9.60360  -0.000000  -0.000000   3.184294   0.000000  -0.000000  -0.000000 
 9.61562  -0.000000  -0.000000   3.188277   0.000000  -0.000000  -0.000000 
 9.62763  -0.000000  -0.000000   3.192259   0.000000  -0.000000  -0.000000 
 9.63964  -0.000000  -0.000000   3.196242   0.000000  -0.000000  -0.000000 
 9.65165  -0.000000  -0.000000   3.200225   0.000000  -0.000000  -0.000000 
 9.66366  -0.000000  -0.000000   3.204208   0.000000  -0.000000  -0.000000 
 9.67568  -0.000000  -0.000000   3.208191   0.000000  -0.000000  -0.000000 
 9.68769  -0.000000  -0.000000   3.212174   0.000000  -0.000000  -0.000000 
 9.69970  -0.000000  -0.000000   3.216157   0.000000  -0.000000  -0.000000 
 9.71171  -0.000000  -0.000000   3.220139   0.000000  -0.000000  -0.000000 
 9.72372  -0.000000  -0.000000   3.224122   0.000000  -0.000000  -0.000000 
 9.73574  -0.000000  -0.000000   3.228105   0.000000  -0.000000  -0.000000 
 9.74775  -0.000000  -0.000000   3.232088   0.000000  -0.000000  -0.000000 
 9.75976  -0.000000  -0.000000   3.236071   0.000000  -0.000000  -0.000000 
 9.77177  -0.000000  -0.000000   3.240054   0.000000  -0.000000  -0.000000 
 9.78378  -0.000000  -0.000000   3.244037   0.000000  -0.000000  -0.000000 
 9.79580  -0.000000  -0.000000   3.248019   0.000000  -0.000000  -0.000000 
 9.80781  -0.000000  -0.000000   3.252002   0.000000  -0.000000  -0.000000 
 9.81982  -0.000000  -0.000000   3.255985   0.000000  -0.000000  -0.000000 
 9.83183  -0.000000  -0.000000   3.259968   0.000000  -0.000000  -0.000000 
 9.84384  -0.000000  -0.000000   3.263951   0.000000  -0.000000  -0.000000 
 9.85586  -0.000000  -0.000000   3.267934   0.000000  -0.000000  -0.000000 
 9.86787  -0.000000  -0.000000   3.271917   0.000000  -0.000000  -0.000000 
 9.87988  -0.000000  -0.000000   3.275899   0.000000  -0.000000  -0.000000 
 9.89189  -0.000000  -0.000000   3.279882   0.000000  -0.000000  -0.000000 
 9.90390  -0.000000  -0.000000   3.283865   0.000000  -0.000000  -0.000000 
 9.91592  -0.000000  -0.000000   3.287848   0.000000  -0.000000  -0.000000 
 9.92793  -0.000000  -0.000000   3.291831   0.000000  -0.000000  -0.000000 
 9.93994  -0.000000  -0.000000   3.295814   0.000000  -0.000000  -0.000000 
 9.95195  -0.000000  -0.000000   3.299797   0.000000  -0.000000  -0.000000 
 9.96396  -0.000000  -0.000000   3.303779   0.000000  -0.000000  -0.000000 
 9.97598  -0.000000  -0.000000   3.307762   0.000000  -0.000000  -0.000000 
 9.98799  -0.000000  -0.000000   3.311745   0.000000  -0.000000  -0.000000 
10.00000  -0.000000  -0.000000   3.315728   0.000000  -0.000000  -0.000000 
10.01201  -0.000000  -0.000000   3.319711   0.000000  -0.000000  -0.000000 
10.02402  -0.000000  -0.000000   3.323694   0.000000  -0.000000  -0.000000 
10.03604  -0.000000  -0.000000   3.327677   0.000000  -0.000000  -0.000000 
10.04805  -0.000000  -0.000000   3.331659   0.000000  -0.000000  -0.000000 
10.06006  -0.000000  -0.000000   3.335642   0.000000  -0.000000  -0.000000 
10.07207  -0.000000  -0.000000   3.339625   0.000000  -0.000000  -0.000000 
10.08408  -0.000000  -0.000000   3.343608   0.000000  -0.000000  -0.000000 
10.09610  -0.000000  -0.000000   3.347591   0.000000  -0.000000  -0.000000 
10.10811  -0.000000  -0.000000   3.351574   0.000000  -0.000000  -0.000000 
10.12012  -0.000000  -0.000000   3.355557   0.000000  -0.000000  -0.000000 
10.13213  -0.000000  -0.000000   3.359539   0.000000  -0.000000  -0.000000 
10.14414  -0.000000  -0.000000   3.363522   0.000000  -0.000000  -0.000000 
10.15616  -0.000000  -0.000000   3.367505   0.000000  -0.000000  -0.000000 
10.16817  -0.000000  -0.000000   3.371488   0.000000  -0.000000  -0.000000 
10.18018  -0.000000  -0.000000   3.375471   0.000000  -0.000000  -0.000000 
10.19219  -0.000000  -0.000000   3.379454   0.000000  -0.000000  -0.000000 
10.20420  -0.000000  -0.000000   3.383437   0.000000  -0.000000  -0.000000 
10.21622  -0.000000  -0.000000   3.387419   0.000000  -0.000000  -0.000000 
10.22823  -0.000000  -0.000000   3.391402   0.000000  -0.000000  -0.000000 
10.24024  -0.000000   0.000000   3.395385   0.000000  -0.000000  -0.000000 
10.25225  -0.000000   0.000000   3.399368   0.000000  -0.000000  -0.000000 
10.26426  -0.000000   0.000000   3.403351   0.000000  -0.000000  -0.000000 
10.27628  -0.000000   0.000000   3.407334   0.000000  -0.000000  -0.000000 
10.28829  -0.000000   0.000000   3.411317   0.000000  -0.000000  -0.000000 
