r         sigmar      sigmatheta   sigmaz  taurtheta    taurz    tauthetaz
10564.56456   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10576.57658   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10588.58859   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10600.60060   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10612.61261   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10624.62462   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10636.63664   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10648.64865   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10660.66066   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10672.67267   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10684.68468   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10696.69670   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10708.70871   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10720.72072   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10732.73273   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10744.74474   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10756.75676   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10768.76877   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10780.78078   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10792.79279   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10804.80480   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10816.81682   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10828.82883   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10840.84084   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10852.85285   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10864.86486   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10876.87688   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10888.88889   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10900.90090   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10912.91291   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10924.92492   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10936.93694   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10948.94895   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10960.96096   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10972.97297   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10984.98498   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
10996.99700   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11009.00901   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11021.02102   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11033.03303   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11045.04505   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11057.05706   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11069.06907   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11081.08108   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11093.09309   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11105.10511   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11117.11712   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11129.12913   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11141.14114   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11153.15315   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11165.16517   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11177.17718   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11189.18919   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11201.20120   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11213.21321   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11225.22523   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11237.23724   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11249.24925   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11261.26126   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11273.27327   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11285.28529   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11297.29730   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11309.30931   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11321.32132   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11333.33333   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11345.34535   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11357.35736   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11369.36937   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11381.38138   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11393.39339   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11405.40541   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11417.41742   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11429.42943   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11441.44144   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11453.45345   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11465.46547   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11477.47748   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11489.48949   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11501.50150   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11513.51351   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11525.52553   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11537.53754   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11549.54955   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11561.56156   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11573.57357   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11585.58559   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11597.59760   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11609.60961   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11621.62162   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11633.63363   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11645.64565   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11657.65766   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11669.66967   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11681.68168   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11693.69369   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11705.70571   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11717.71772   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11729.72973   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11741.74174   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11753.75375   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11765.76577   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11777.77778   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11789.78979   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11801.80180   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11813.81381   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11825.82583   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11837.83784   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11849.84985   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11861.86186   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11873.87387   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11885.88589   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11897.89790   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11909.90991   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11921.92192   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11933.93393   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11945.94595   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11957.95796   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11969.96997   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11981.98198   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
11993.99399   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12006.00601   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12018.01802   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12030.03003   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12042.04204   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12054.05405   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12066.06607   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12078.07808   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12090.09009   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12102.10210   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12114.11411   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12126.12613   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12138.13814   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12150.15015   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12162.16216   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12174.17417   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12186.18619   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12198.19820   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12210.21021   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12222.22222   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12234.23423   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12246.24625   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12258.25826   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12270.27027   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12282.28228   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12294.29429   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12306.30631   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12318.31832   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12330.33033   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12342.34234   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12354.35435   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12366.36637   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12378.37838   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12390.39039   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12402.40240   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12414.41441   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12426.42643   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12438.43844   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12450.45045   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12462.46246   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12474.47447   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12486.48649   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12498.49850   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12510.51051   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12522.52252   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12534.53453   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12546.54655   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12558.55856   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12570.57057   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12582.58258   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12594.59459   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12606.60661   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12618.61862   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12630.63063   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12642.64264   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12654.65465   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12666.66667   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12678.67868   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12690.69069   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12702.70270   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12714.71471   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12726.72673   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12738.73874   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12750.75075   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12762.76276   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12774.77477   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12786.78679   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12798.79880   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12810.81081   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12822.82282   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12834.83483   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12846.84685   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12858.85886   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12870.87087   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12882.88288   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12894.89489   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12906.90691   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12918.91892   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12930.93093   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12942.94294   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12954.95495   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12966.96697   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12978.97898   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
12990.99099   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13003.00300   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13015.01502   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13027.02703   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13039.03904   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13051.05105   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13063.06306   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13075.07508   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13087.08709   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13099.09910   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13111.11111   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13123.12312   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13135.13514   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13147.14715   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13159.15916   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13171.17117   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13183.18318   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13195.19520   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13207.20721   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13219.21922   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13231.23123   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13243.24324   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13255.25526   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13267.26727   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13279.27928   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13291.29129   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13303.30330   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13315.31532   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13327.32733   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13339.33934   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13351.35135   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13363.36336   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13375.37538   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13387.38739   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13399.39940   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13411.41141   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13423.42342   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13435.43544   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13447.44745   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13459.45946   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13471.47147   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13483.48348   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13495.49550   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13507.50751   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13519.51952   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13531.53153   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13543.54354   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13555.55556   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13567.56757   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13579.57958   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13591.59159   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13603.60360   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13615.61562   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13627.62763   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13639.63964   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13651.65165   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13663.66366   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13675.67568   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13687.68769   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13699.69970   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13711.71171   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13723.72372   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13735.73574   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13747.74775   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13759.75976   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13771.77177   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13783.78378   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13795.79580   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13807.80781   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13819.81982   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13831.83183   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13843.84384   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13855.85586   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13867.86787   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13879.87988   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13891.89189   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13903.90390   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13915.91592   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13927.92793   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13939.93994   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13951.95195   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13963.96396   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13975.97598   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
13987.98799   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
14000.00000   0.000000   0.000000   0.000000  -0.000000   0.000000  -0.000000 
