r         ur            utheta            w
 0.00477 -726.2428606237 0.0000000000 0.0000000000 
 0.00479 -729.7115833046 0.0000000000 0.0000000000 
 0.00480 -733.1844563197 0.0000000000 0.0000000000 
 0.00481 -736.6614730123 0.0000000000 0.0000000000 
 0.00482 -740.1426267660 0.0000000000 0.0000000000 
 0.00483 -743.6279110036 0.0000000000 0.0000000000 
 0.00485 -747.1173191871 0.0000000000 0.0000000000 
 0.00486 -750.6108448164 0.0000000000 0.0000000000 
 0.00487 -754.1084814292 0.0000000000 0.0000000000 
 0.00488 -757.6102226000 0.0000000000 0.0000000000 
 0.00489 -761.1160619397 0.0000000000 0.0000000000 
 0.00491 -764.6259930949 0.0000000000 0.0000000000 
 0.00492 -768.1400097472 0.0000000000 0.0000000000 
 0.00493 -771.6581056131 0.0000000000 0.0000000000 
 0.00494 -775.1802744428 0.0000000000 0.0000000000 
 0.00495 -778.7065100202 0.0000000000 0.0000000000 
 0.00497 -782.2368061619 0.0000000000 0.0000000000 
 0.00498 -785.7711567171 0.0000000000 0.0000000000 
 0.00499 -789.3095555667 0.0000000000 0.0000000000 
 0.00500 -792.8519966231 0.0000000000 0.0000000000 
 0.00502 -796.3984738296 0.0000000000 0.0000000000 
 0.00503 -799.9489811598 0.0000000000 0.0000000000 
 0.00504 -803.5035126172 0.0000000000 0.0000000000 
 0.00505 -807.0620622348 0.0000000000 0.0000000000 
 0.00506 -810.6246240746 0.0000000000 0.0000000000 
 0.00508 -814.1911922271 0.0000000000 0.0000000000 
 0.00509 -817.7617608109 0.0000000000 0.0000000000 
 0.00510 -821.3363239724 0.0000000000 0.0000000000 
 0.00511 -824.9148758851 0.0000000000 0.0000000000 
 0.00512 -828.4974107494 0.0000000000 0.0000000000 
 0.00514 -832.0839227921 0.0000000000 0.0000000000 
 0.00515 -835.6744062662 0.0000000000 0.0000000000 
 0.00516 -839.2688554500 0.0000000000 0.0000000000 
 0.00517 -842.8672646474 0.0000000000 0.0000000000 
 0.00518 -846.4696281871 0.0000000000 0.0000000000 
 0.00520 -850.0759404222 0.0000000000 0.0000000000 
 0.00521 -853.6861957302 0.0000000000 0.0000000000 
 0.00522 -857.3003885123 0.0000000000 0.0000000000 
 0.00523 -860.9185131930 0.0000000000 0.0000000000 
 0.00524 -864.5405642203 0.0000000000 0.0000000000 
 0.00526 -868.1665360646 0.0000000000 0.0000000000 
 0.00527 -871.7964232191 0.0000000000 0.0000000000 
 0.00528 -875.4302201989 0.0000000000 0.0000000000 
 0.00529 -879.0679215412 0.0000000000 0.0000000000 
 0.00530 -882.7095218046 0.0000000000 0.0000000000 
 0.00532 -886.3550155690 0.0000000000 0.0000000000 
 0.00533 -890.0043974350 0.0000000000 0.0000000000 
 0.00534 -893.6576620242 0.0000000000 0.0000000000 
 0.00535 -897.3148039783 0.0000000000 0.0000000000 
 0.00536 -900.9758179593 0.0000000000 0.0000000000 
 0.00538 -904.6406986489 0.0000000000 0.0000000000 
 0.00539 -908.3094407483 0.0000000000 0.0000000000 
