r         ur            utheta            w
7369.36937 -0.0001352045 0.0000000000 0.0000000000 
7381.38138 -0.0001356358 0.0000000000 0.0000000000 
7393.39339 -0.0001360677 0.0000000000 0.0000000000 
7405.40541 -0.0001365002 0.0000000000 0.0000000000 
7417.41742 -0.0001369334 0.0000000000 0.0000000000 
7429.42943 -0.0001373673 0.0000000000 0.0000000000 
7441.44144 -0.0001378018 0.0000000000 0.0000000000 
7453.45345 -0.0001382370 0.0000000000 0.0000000000 
7465.46547 -0.0001386728 0.0000000000 0.0000000000 
7477.47748 -0.0001391093 0.0000000000 0.0000000000 
7489.48949 -0.0001395464 0.0000000000 0.0000000000 
7501.50150 -0.0001399841 0.0000000000 0.0000000000 
7513.51351 -0.0001404226 0.0000000000 0.0000000000 
7525.52553 -0.0001408616 0.0000000000 0.0000000000 
7537.53754 -0.0001413013 0.0000000000 0.0000000000 
7549.54955 -0.0001417417 0.0000000000 0.0000000000 
7561.56156 -0.0001421827 0.0000000000 0.0000000000 
7573.57357 -0.0001426244 0.0000000000 0.0000000000 
7585.58559 -0.0001430667 0.0000000000 0.0000000000 
7597.59760 -0.0001435097 0.0000000000 0.0000000000 
7609.60961 -0.0001439533 0.0000000000 0.0000000000 
7621.62162 -0.0001443975 0.0000000000 0.0000000000 
7633.63363 -0.0001448424 0.0000000000 0.0000000000 
7645.64565 -0.0001452880 0.0000000000 0.0000000000 
7657.65766 -0.0001457342 0.0000000000 0.0000000000 
7669.66967 -0.0001461811 0.0000000000 0.0000000000 
7681.68168 -0.0001466286 0.0000000000 0.0000000000 
7693.69369 -0.0001470767 0.0000000000 0.0000000000 
7705.70571 -0.0001475255 0.0000000000 0.0000000000 
7717.71772 -0.0001479749 0.0000000000 0.0000000000 
7729.72973 -0.0001484250 0.0000000000 0.0000000000 
7741.74174 -0.0001488758 0.0000000000 0.0000000000 
7753.75375 -0.0001493271 0.0000000000 0.0000000000 
